,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,tagCount,durationSecs
458,xUXUOyjoQDM,Guy Skills,PERFUME HACKS To Last Long,"In this episode of WEDNESDAY QUICKIES (Episode - 4) , 
I've explained the tricks and hacks on how to apply Perfume or Cologne and how to make it last long on your body and stay fresh throughout the day.
Follow all those steps and don't skip any of those so that you don't mess up the Fragrance.
*DONT SKIP ANY*

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-25T09:30:03Z,"['how to apply perfume', 'how to make perfume last long', 'best perfume application tips', 'how to apply scent', 'eau de perfume', 'eau de cologne', 'eau de tolette', 'eau de parfum', 'perfume', 'perfume for men', 'perfume collection', 'perfume guru', 'italy', 'perfume song', 'perfume bottle', 'how to apply perfume oil', 'how to apply perfume on clothes', 'how to apply perfume behind ears']",152,31,0,4,PT3M19S,hd,false,True,18,199
459,ff_OESx2ar4,Guy Skills,GUYSKILLS ft. BIG BOSS Games,"Hey there #GSarmy, What's Poppin !?!
We're back with another Sunday biggies for you guys to have fun .
I believe that this will make you go LMAO, cuz we had so much fun shooting this video. We had other content to shoot, but we thought of recreating one of the most funniest and hilarious games ever played in BIG BOSS S4.
We wanted to recreate that for content, but honestly we had so much fun.
Stay tuned for more Sunday biggies nd Wednesday Quickies .

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-22T05:30:01Z,"['BIG BOSS S4', 'Big Boss S4', 'Big Boss Season 4', 'Big Boss games', 'Fun games', 'Total fun', 'hilarious', 'sunday fun', 'sunday biggies', 'GSarmy', 'big boss tamil', 'games', 'big boss tamil season 4', 'big boss tamil 4', 'big boss tamil promo', 'big boss tamil season 4 trending']",597,90,0,18,PT8M24S,hd,false,False,16,504
460,DHkrA4_jOXE,Guy Skills,5 MUST HAVE Tops For MEN,"THIS WEEK'S 
WEDNESDAY QUICKIES:
I've discussed about the top 5 must have tops for guys by the age of 20s
Subscribe for more WEDNESDAY QUICKIES and also stay tuned every 
SUNDAY for the fresh FUN content.
1). FLORAL SHIRT (half sleeve)
2). HENLEY's T - SHIRT 
3). BLACK T - SHIRT (half sleeve)
4). WHITE T - SHIRT (half sleeve)
5). BLACK T - SHIRT (with prints)",2020-11-18T10:00:04Z,"['must have tops', 'must have tops 2020', 'tops you must have', 'amazon must have tops', 'must have casual tops', 'must have tank tops', 'must have tops to be attractive', 'must have tops to stay stylish', 'must have manly tops']",181,36,0,2,PT1M29S,hd,false,True,9,89
461,EfSF-bZ2OrU,Guy Skills,WE DISCOVERED A NEW GAME (So Much FUN),"We were Vlogging on a Sunday as usual. Suddenly we ended up discovering a new fricking game in which we had so much FUN !
Watch the entire video to find how much fun we had throughout the entire video XD .
We played two games in total
1). Blindfolded Goal Kick.
2). I don't know.

•INTRO MUSIC CREDITS•
https://instagram.com/amru_plays?igshid=ybw5zgbmu965

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-15T05:30:00Z,"['games', 'games video', 'games for teens', 'games for boys', 'games and tournaments', 'games at home', 'a game to play', 'games to play', 'a games video', 'game video', 'games channel', 'insane sunday', 'games 2020']",337,48,0,15,PT10M13S,hd,false,False,13,613
462,r1nusVOyDS8,Guy Skills,The ONLY WAY To Do Pull Ups,"Hey Boys! Sup?
Its WEDNESDAY and i am back with yet another #GuySkills Video,
This week we are talking about the only way with which you can learn to do a proper #PullUp .
THERE IS JUST THIS ONE TRICK, SO JUST FOLLOW THE ENTIRE TRICK THROUGHOUT THE VIDEO IN ORDER TO GET THE FORMATION OF DOING A PROPER PULL UP ALONG WITH PROPER ACTIVATION. Also Enjoy The Video and stay tuned and stay subscribed guys . 

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-11T12:30:04Z,"['how to pull ups at home', 'how to do pull ups for beginners', 'how to do pull ups easily', 'how to do pull ups for beginners at home', 'how to do pull ups at home for beginners', 'how to do pull ups and chin ups', 'how to do pull ups correctly for beginners', 'how to do pull ups easy way', 'how to do pull ups correctly in english', 'how to do 100 pull ups a day', 'how to do pull ups easy', 'how to do pull ups without gym', 'how to do pull ups exercise', 'how to do pull ups easily at home', 'pull ups in gym']",180,24,0,7,PT3M10S,hd,false,True,15,190
463,bh_7q0gJz_o,Guy Skills,BALLOON SPORTS,"Welcome back to the SUNDAY FUN FEST #GSarmy Bois...
Once again the GSGANG reunited to give you guys the treat you are here for!!!
But this time it was a fun treat for us too!!!
ITS THE BALLOON SPORTS 
1). Blow it Away
2). Balloon Target (edaguda Adi)
WE HAD SO MUCH FUN SHOOTING IT FOR YOU GUYS.
LEAVE A LIKE AND DROP YOUR VIEWS IN THE COMMENTS SECTION IF YOU GUYS WANT A PART 2 ON THIS VIDEO. 


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-08T05:30:03Z,"['balloon games', 'balloon sports', 'balloon olympics', 'balloon fun', 'balloon sport', 'balloon entertainment', 'sunday fun', 'gsarmy', '#GSarmy', 'GSGANG']",373,51,0,14,PT9M24S,hd,false,True,10,564
464,VMRHJolRKls,Guy Skills,HOMEMADE PROTEIN SHAKE | 30g PROTEIN | No Supplements,"I am one of those who kinda has some hesitation over buying or spending 1000s over supplements, so i sat and spent some time over bringing out a recipe to give around 30g+ of protein just like that with this recipe of mine. DONT MIND THE RAIN NOISE JUST IN THE BEGINNING!!!
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-04T12:30:03Z,"['homemade protein shake for weight loss', 'homemade protein shake for weight gain', 'homemade protein shake for muscle gain', 'homemade protein shake fit tuber', 'homemade protein shake after workout', 'homemade protein shake after gym', 'homemade protein drink bodybuilding', 'homemade protein drink cheap', 'high calorie protein shake homemade', 'homemade protein shake easy', 'homemade protein for lean muscle', 'homemade protein shake english', 'homemade healthy protein shake', 'how to make protein shake', 'ye']",309,28,0,1,PT1M42S,hd,false,True,15,102
465,olbzzdNzU5g,Guy Skills,WE PLAYED CRICKET but WITH INSANE RULES,"Hey guys, as i promised earlier like our trailer, we'll be releasing fun content every sunday. One such content is #streetcricket . 
But what fun is there in normal cricket, so we decided to intensify the rules insanely that we had so much fun shooting it XD and we also ended up playing OFF CAMERA. Hope even u guys have fun watching and subscribing.
#GSarmy

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!",2020-11-01T05:30:02Z,"['cricket', 'how to play cricket', 'cricket(sport)', 'live cricket', 'cricket tips', 'cricket shots', 'cricket score', 'cricket batting tips', 'cricket videos', 'cricket india', 'cricket chennai', 'cricket video', 'how cricket is played', 'street cricket', 'insane rules', 'ruthless cricket', 'cricket 2020', 'gsarmy', 'GSarmy']",368,54,0,12,PT13M5S,hd,false,True,19,785
466,9fyt04cmFmc,Guy Skills,WE ARE GUYSKILLS,"It's been a year since we started the #GSarmy!
Though we could'nt achieve what we thought would achieve or where we thought would stand, but unfortunately we could not achieve that either. 
But that won't stop me from making the #GSarmy BIG and MASSIVE, until the day the #GSarmy becomes the biggest gang/ family in the Internet. 
SO we are gonna be uploading twice a week from now on!!!
WEDNESDAYS:
Regular Guyskills tips and topics on moulding yourself!
[
STYLE
FITNESS
BEHAVIOUR
PERSONALITY
CHARACTER DEVELOPMENT
]

SUNDAYS:
FUN/ HOT content
Recreating 90s games


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-28T12:30:01Z,"['trailer', 'about me', 'about us', 'this is us', 'guyskills', 'Guyskills', 'GSarmy', 'Internet Gang', 'Internet Family', 'gsARMY', 'youtube love', 'vlog']",508,69,0,10,PT42S,hd,false,False,12,42
467,uqBBJhYOJ4U,Guy Skills,BLINDFOLDED PILLOW FIGHT (Challenge),"This video is a totally fun content, i wanted to personally play and upload this as i thought it would be totally fun to introduce this challenge as an indoor game. We had so much fun shooting this video, but since it was a completely closed environment we could'nt control out sweat pour XD.

BE MY FRIEND :
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-25T10:30:01Z,"['blindfolded pillow fight challenge', 'blindfolded pillow fighting', 'blindfolded pillow fight quarantine', 'pillow fight', 'pillow war', 'fun challenge', 'full fun', 'friendly fight', 'blindfolded', 'blindfolded challenge', 'pillow fun', 'pillow battle']",812,100,0,12,PT8M38S,hd,false,True,12,518
468,ScKw6ecEqC8,Guy Skills,DON'T Ever Do This | #GuySkills,"With thorough research and also with the TIPS that i followed to avoid being shy and to be an extrovert and mingle with almost everyone, I guyskills give you #GSarmy, this video as a gift in order to avoid being shy in public and eventually losing all the opportunities that you wish you scored, such as
: Talking to an opposite Gender
: Talking while in a crowd
: Stage fear

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-18T10:15:01Z,"['how to overcome shy', 'how to overcome shyness and social anxiety', 'overcome shyness', 'overcome shyness subliminal', 'overcome shy bladder', 'overcome being shy', 'how to overcome shy bladder syndrome', 'introvert', 'extrovert', 'shy', 'confident', 'shyness']",221,39,0,2,PT6M3S,hd,false,True,12,363
469,23J4BJJczkg,Guy Skills,EPIC Mobile Photography BATTLE | #searchforjudge,"Hey guys whats'up.
In this video we thought of giving you the best entertainment out of photography. So we decided to split ourselves into two teams and set timer for 10 minutes for clicking pictures in three topics namely:
1). Street View
2). Portrait
3). Reflection
The team to compete and win in the toss goes first for clicking the pictures.
We approached two commoners for judging the photographs, with the third and the final judge being YOU #GSarmy.
we'll be posting the pictures in our
 @guyskills2k19
instagram:
https://www.instagram.com/guyskills2k19/
.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-11T10:30:00Z,"['photography', 'photo', 'photo war', 'photography war', 'photography competition', 'best photo wins', 'mobile photography', 'photo warrior', 'photography competition 2020', 'photography competition tips', 'photography competition 2020 india', 'photography competition show', 'photography ideas for competition']",390,65,0,30,PT12M14S,hd,false,True,13,734
470,Hd2-TYXhDhs,Guy Skills,Insane DODGEBALL in Public | Last One Standing WINS!,"We decided to play dodgeball(kings) in public with a lot of embarrassment
and a lot of scoldings from the public, but we still played till the last one stays who eventually is the WINNER. Stay till the end and watch the entire video to see who won the game and more fun on the WAY. 


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-04T07:24:41Z,"['we could play dodgeball', 'kings game', 'dodgeball game', 'dodgeball thunderdome', 'dodgeball rules', 'dodgeball best plays', 'dodgeball in public', 'dodgeball in school', 'dodgeball', 'dodgeball challenge', 'dodgeball circle', 'dodgeball city', 'dodgeball epic dodges', 'dodgeball endings', 'dodgeball extreme', 'dodgeball cartoon', 'dodgeball fights', 'dodgeball funny moments', 'dodgeball in chennai']",683,119,0,27,PT14M44S,hd,false,False,19,884
471,pecSFxZEIRU,Guy Skills,Top 5 Natural Foods High In Protein | NO Supplements,"What is up you guys! It's your boy GuySkills and today we are gonna be looking at some of the best cheap and affordable but totally protein enriched foods that can be an alternative for supplements if you are a person who workouts. We went for purchasing those stuff to prove it to you guys that it is totally affordable for a month's expense but we were totally thrown and hit with awkward looks all around XD, and we were forced to restrict the footages. Hope you Guys enjoy.
#GSarmy
.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-09-27T09:32:40Z,"['natural protein foods', 'natural protein foods in tamil', 'natural protein foods for muscle growth', 'natural protein foods for bodybuilding', 'gym natural protein foods', 'top 5 natural protein foods', 'natural veg protein foods', 'protein rich natural foods']",359,56,0,6,PT5M11S,hd,false,True,8,311
472,7lMDHmz1EKw,Guy Skills,FUN Challenge - WINNER Gets The MONEY,"So I kept getting a positive feedback towards uploading #FUN and #CHALLENGE stuff, So this is one such stuff in which i decided to impose a challenge between 2 teams ,
TEAM 1 : Guyskills 2.0
TEAM 2 : Edhirtha Erinjiruva ... XD
Two rounds, the team to win both the challenge rounds gets the MONEY !!!
The first #Challenge is ,
Both the competitors must keep starring each other for however long it takes before any one team blinks.

The second #Challenge is ,
The two winners from the first challenge must keep standing still before any one of the competitor moves.

So until next video
stay tuned , 
ENJOY !!!



follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-09-20T07:07:31Z,"['challenge video', 'challenge accepted', 'a challenge video', 'a challenger approaches', 'challenge boy', 'money challenge', 'winner gets money', 'winner gets the money', 'guyskills challenge', 'challenge 2020', 'a challenge promo', 'new challenge', 'youtube challenge']",433,76,0,8,PT10M12S,hd,false,True,13,612
